time_utc,sat,signal_code,station,CN0_dBHz
2025-01-01 00:12:00.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.12
2025-01-01 00:12:00.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.38
2025-01-01 00:12:00.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.66
2025-01-01 00:12:00.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.25
2025-01-01 00:12:00.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.19
2025-01-01 00:12:00.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,42.31
2025-01-01 00:12:00.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.81
2025-01-01 00:12:00.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.56
2025-01-01 00:12:00.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.00
2025-01-01 00:12:00.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.12
2025-01-01 00:12:00.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.69
2025-01-01 00:12:00.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.94
2025-01-01 00:12:00.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.44
2025-01-01 00:12:00.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.41
2025-01-01 00:12:00.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.72
2025-01-01 00:12:00.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.31
2025-01-01 00:12:00.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.84
2025-01-01 00:12:00.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.62
2025-01-01 00:12:00.000,R06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,25.41
2025-01-01 00:12:00.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.94
2025-01-01 00:12:00.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.22
2025-01-01 00:12:00.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.44
2025-01-01 00:12:00.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.91
2025-01-01 00:12:00.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.69
2025-01-01 00:12:30.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.19
2025-01-01 00:12:30.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.34
2025-01-01 00:12:30.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.62
2025-01-01 00:12:30.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.09
2025-01-01 00:12:30.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,42.62
2025-01-01 00:12:30.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.44
2025-01-01 00:12:30.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.69
2025-01-01 00:12:30.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,29.53
2025-01-01 00:12:30.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.66
2025-01-01 00:12:30.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.84
2025-01-01 00:12:30.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.69
2025-01-01 00:12:30.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.81
2025-01-01 00:12:30.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.44
2025-01-01 00:12:30.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.81
2025-01-01 00:12:30.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.50
2025-01-01 00:12:30.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,28.12
2025-01-01 00:12:30.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.34
2025-01-01 00:12:30.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.16
2025-01-01 00:12:30.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.81
2025-01-01 00:12:30.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.12
2025-01-01 00:12:30.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.34
2025-01-01 00:12:30.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.72
2025-01-01 00:12:30.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.16
2025-01-01 00:12:30.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.62
2025-01-01 00:12:30.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.66
2025-01-01 00:12:30.000,R06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,25.19
2025-01-01 00:12:30.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.62
2025-01-01 00:12:30.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.25
2025-01-01 00:12:30.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.97
2025-01-01 00:12:30.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.97
2025-01-01 00:12:30.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.28
2025-01-01 00:13:00.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.00
2025-01-01 00:13:00.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.81
2025-01-01 00:13:00.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.00
2025-01-01 00:13:00.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.44
2025-01-01 00:13:00.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.34
2025-01-01 00:13:00.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.56
2025-01-01 00:13:00.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.12
2025-01-01 00:13:00.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,29.34
2025-01-01 00:13:00.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.66
2025-01-01 00:13:00.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.91
2025-01-01 00:13:00.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.06
2025-01-01 00:13:00.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.69
2025-01-01 00:13:00.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.12
2025-01-01 00:13:00.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.75
2025-01-01 00:13:00.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,30.66
2025-01-01 00:13:00.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.78
2025-01-01 00:13:00.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.22
2025-01-01 00:13:00.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.50
2025-01-01 00:13:00.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.31
2025-01-01 00:13:00.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.16
2025-01-01 00:13:00.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.66
2025-01-01 00:13:00.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.97
2025-01-01 00:13:00.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.19
2025-01-01 00:13:00.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.25
2025-01-01 00:13:00.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,30.41
2025-01-01 00:13:00.000,R06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,25.19
2025-01-01 00:13:00.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.91
2025-01-01 00:13:00.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.47
2025-01-01 00:13:00.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.56
2025-01-01 00:13:00.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.06
2025-01-01 00:13:00.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.16
2025-01-01 00:13:30.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.97
2025-01-01 00:13:30.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.16
2025-01-01 00:13:30.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.03
2025-01-01 00:13:30.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.50
2025-01-01 00:13:30.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.31
2025-01-01 00:13:30.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.78
2025-01-01 00:13:30.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.31
2025-01-01 00:13:30.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,30.88
2025-01-01 00:13:30.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.25
2025-01-01 00:13:30.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.50
2025-01-01 00:13:30.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.75
2025-01-01 00:13:30.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.28
2025-01-01 00:13:30.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.94
2025-01-01 00:13:30.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.31
2025-01-01 00:13:30.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.72
2025-01-01 00:13:30.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,25.38
2025-01-01 00:13:30.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.28
2025-01-01 00:13:30.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.19
2025-01-01 00:13:30.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.09
2025-01-01 00:13:30.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.91
2025-01-01 00:13:30.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.50
2025-01-01 00:13:30.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.34
2025-01-01 00:13:30.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.59
2025-01-01 00:13:30.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.44
2025-01-01 00:13:30.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,28.31
2025-01-01 00:13:30.000,R06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,24.47
2025-01-01 00:13:30.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.16
2025-01-01 00:13:30.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.94
2025-01-01 00:13:30.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.03
2025-01-01 00:13:30.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.41
2025-01-01 00:13:30.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:14:00.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.03
2025-01-01 00:14:00.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.38
2025-01-01 00:14:00.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.34
2025-01-01 00:14:00.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.41
2025-01-01 00:14:00.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.47
2025-01-01 00:14:00.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.19
2025-01-01 00:14:00.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.22
2025-01-01 00:14:00.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,29.16
2025-01-01 00:14:00.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.94
2025-01-01 00:14:00.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.44
2025-01-01 00:14:00.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.16
2025-01-01 00:14:00.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.09
2025-01-01 00:14:00.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.47
2025-01-01 00:14:00.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.47
2025-01-01 00:14:00.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.88
2025-01-01 00:14:00.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.00
2025-01-01 00:14:00.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.72
2025-01-01 00:14:00.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.47
2025-01-01 00:14:00.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.94
2025-01-01 00:14:00.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.22
2025-01-01 00:14:00.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.56
2025-01-01 00:14:00.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.38
2025-01-01 00:14:00.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.19
2025-01-01 00:14:00.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.56
2025-01-01 00:14:00.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,30.38
2025-01-01 00:14:00.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.34
2025-01-01 00:14:00.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.34
2025-01-01 00:14:00.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.59
2025-01-01 00:14:00.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.56
2025-01-01 00:14:00.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.31
2025-01-01 00:14:30.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.16
2025-01-01 00:14:30.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.56
2025-01-01 00:14:30.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.53
2025-01-01 00:14:30.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.28
2025-01-01 00:14:30.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.16
2025-01-01 00:14:30.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.00
2025-01-01 00:14:30.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.66
2025-01-01 00:14:30.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,28.12
2025-01-01 00:14:30.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.28
2025-01-01 00:14:30.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.34
2025-01-01 00:14:30.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.06
2025-01-01 00:14:30.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.03
2025-01-01 00:14:30.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.81
2025-01-01 00:14:30.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.31
2025-01-01 00:14:30.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.50
2025-01-01 00:14:30.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.47
2025-01-01 00:14:30.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.56
2025-01-01 00:14:30.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.34
2025-01-01 00:14:30.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.19
2025-01-01 00:14:30.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.44
2025-01-01 00:14:30.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.59
2025-01-01 00:14:30.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.78
2025-01-01 00:14:30.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.22
2025-01-01 00:14:30.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.09
2025-01-01 00:14:30.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.97
2025-01-01 00:14:30.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.50
2025-01-01 00:14:30.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.97
2025-01-01 00:14:30.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.00
2025-01-01 00:14:30.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.28
2025-01-01 00:14:30.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.56
2025-01-01 00:15:00.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.38
2025-01-01 00:15:00.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.78
2025-01-01 00:15:00.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.50
2025-01-01 00:15:00.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.12
2025-01-01 00:15:00.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,42.94
2025-01-01 00:15:00.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.19
2025-01-01 00:15:00.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.91
2025-01-01 00:15:00.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,29.34
2025-01-01 00:15:00.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.50
2025-01-01 00:15:00.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.44
2025-01-01 00:15:00.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.91
2025-01-01 00:15:00.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.38
2025-01-01 00:15:00.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.12
2025-01-01 00:15:00.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.75
2025-01-01 00:15:00.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.81
2025-01-01 00:15:00.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,24.78
2025-01-01 00:15:00.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.69
2025-01-01 00:15:00.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.09
2025-01-01 00:15:00.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.19
2025-01-01 00:15:00.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.25
2025-01-01 00:15:00.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,50.41
2025-01-01 00:15:00.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.12
2025-01-01 00:15:00.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.81
2025-01-01 00:15:00.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.19
2025-01-01 00:15:00.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.88
2025-01-01 00:15:00.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.38
2025-01-01 00:15:00.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.34
2025-01-01 00:15:00.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.25
2025-01-01 00:15:00.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.31
2025-01-01 00:15:00.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.22
2025-01-01 00:15:30.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.38
2025-01-01 00:15:30.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.62
2025-01-01 00:15:30.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.50
2025-01-01 00:15:30.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.12
2025-01-01 00:15:30.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.19
2025-01-01 00:15:30.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.88
2025-01-01 00:15:30.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.31
2025-01-01 00:15:30.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,28.78
2025-01-01 00:15:30.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.16
2025-01-01 00:15:30.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.19
2025-01-01 00:15:30.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.12
2025-01-01 00:15:30.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.75
2025-01-01 00:15:30.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.88
2025-01-01 00:15:30.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.19
2025-01-01 00:15:30.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,36.69
2025-01-01 00:15:30.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,23.81
2025-01-01 00:15:30.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.12
2025-01-01 00:15:30.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.50
2025-01-01 00:15:30.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.47
2025-01-01 00:15:30.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.31
2025-01-01 00:15:30.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.78
2025-01-01 00:15:30.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.62
2025-01-01 00:15:30.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.94
2025-01-01 00:15:30.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.12
2025-01-01 00:15:30.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,26.88
2025-01-01 00:15:30.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.59
2025-01-01 00:15:30.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.00
2025-01-01 00:15:30.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.94
2025-01-01 00:15:30.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.91
2025-01-01 00:15:30.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,38.50
2025-01-01 00:16:00.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.09
2025-01-01 00:16:00.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.72
2025-01-01 00:16:00.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.91
2025-01-01 00:16:00.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,45.06
2025-01-01 00:16:00.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.28
2025-01-01 00:16:00.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.88
2025-01-01 00:16:00.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.41
2025-01-01 00:16:00.000,E16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,27.75
2025-01-01 00:16:00.000,E23,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.31
2025-01-01 00:16:00.000,E24,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.53
2025-01-01 00:16:00.000,E26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,32.59
2025-01-01 00:16:00.000,G02,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.25
2025-01-01 00:16:00.000,G04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.28
2025-01-01 00:16:00.000,G08,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,48.19
2025-01-01 00:16:00.000,G09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.12
2025-01-01 00:16:00.000,G10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,31.59
2025-01-01 00:16:00.000,G16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.00
2025-01-01 00:16:00.000,G18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,33.34
2025-01-01 00:16:00.000,G21,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.66
2025-01-01 00:16:00.000,G26,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.38
2025-01-01 00:16:00.000,G27,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.81
2025-01-01 00:16:00.000,G28,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,41.88
2025-01-01 00:16:00.000,G31,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.31
2025-01-01 00:16:00.000,J03,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,34.59
2025-01-01 00:16:00.000,R05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,30.12
2025-01-01 00:16:00.000,R15,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,46.66
2025-01-01 00:16:00.000,R16,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,47.16
2025-01-01 00:16:00.000,R17,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,39.06
2025-01-01 00:16:00.000,R18,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,49.47
2025-01-01 00:16:00.000,R19,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.91
2025-01-01 00:16:30.000,E04,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,40.50
2025-01-01 00:16:30.000,E05,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,37.16
2025-01-01 00:16:30.000,E06,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.59
2025-01-01 00:16:30.000,E09,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,44.94
2025-01-01 00:16:30.000,E10,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.09
2025-01-01 00:16:30.000,E12,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,43.66
2025-01-01 00:16:30.000,E14,S1C,ABPO00MDG_R_20250010000_01D_30S_MO,35.09
